Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,33.0356,33.0356,33.3522,34.3327,38.4612,33.0356,33.0356,33.3522,34.3327,38.4612
2,33.0356,33.0356,33.3522,34.3327,38.4612,33.0356,33.0356,33.3522,34.3327,38.4612
3,32.9451,32.9451,33.2608,34.2387,34.2387,33.0054,33.0054,33.3217,34.3014,37.0537
4,34.5185,34.5185,34.9012,35.1291,35.9444,33.3837,33.3837,33.7166,34.5083,36.7764
5,34.3812,34.3812,34.7623,34.9893,34.9893,33.5832,33.5832,33.9257,34.6045,36.4190
6,39.6516,39.6516,35.8915,39.1027,39.1027,34.5946,34.5946,34.2534,35.3542,36.8662
7,36.3331,36.3331,36.1809,36.3704,36.3704,34.8430,34.8430,34.5287,35.4994,36.7954
8,35.8426,35.8426,36.1755,38.2921,38.3060,34.9679,34.9679,34.7346,35.8485,36.9842
9,40.0435,40.0435,37.7294,40.5345,40.5345,35.5319,35.5319,35.0673,36.3691,37.3787
10,40.2403,40.2403,39.7777,41.0012,41.0012,36.0027,36.0027,35.5384,36.8324,37.7410
11,35.9359,35.9359,39.8793,37.0756,37.0756,35.9966,35.9966,35.9330,36.8545,37.6805
12,31.5258,31.5258,35.7924,33.9890,37.1990,35.6241,35.6241,35.9213,36.6157,37.6403
13,31.4942,31.4942,36.7043,33.9844,37.1890,35.3064,35.3064,35.9815,36.4133,37.6056
14,28.6153,28.6153,30.0430,31.0374,38.0366,34.8284,34.8284,35.5573,36.0293,37.6364
15,28.6153,28.6153,29.7312,31.0374,38.0366,34.4142,34.4142,35.1689,35.6965,37.6631
16,27.9116,27.9116,30.7767,31.7592,32.3129,34.0078,34.0078,34.8944,35.4504,37.3287
17,27.3679,27.3679,30.5088,31.1222,32.0901,33.6172,33.6172,34.6364,35.1958,37.0206
18,28.1855,28.1855,31.1355,32.7404,34.5733,33.3155,33.3155,34.4419,35.0594,36.8846
19,28.3785,28.3785,30.5984,32.9760,34.7628,33.0556,33.0556,34.2396,34.9497,36.7729
20,27.7401,27.7401,29.9780,31.6664,33.5174,32.7898,32.7898,34.0266,34.7856,36.6101
21,28.9185,28.9185,29.5389,32.2551,34.3223,32.6055,32.6055,33.8129,34.6651,36.5012
22,29.4146,29.4146,29.9800,33.2538,35.0218,32.4605,32.4605,33.6386,34.6009,36.4340
23,29.4157,29.4157,29.8309,32.2875,34.8938,32.3281,32.3281,33.4731,34.5003,36.3670
24,27.6385,27.6385,29.2905,29.9744,33.1423,32.1327,32.1327,33.2988,34.3118,36.2326
25,29.6181,29.6181,30.4584,31.6151,35.2378,32.0321,32.0321,33.1852,34.2039,36.1928
26,29.6181,29.6181,30.1305,31.6151,35.2378,31.9392,31.9392,33.0677,34.1043,36.1561
27,29.6445,29.6445,29.9346,31.6312,35.2534,31.8543,31.8543,32.9517,34.0127,36.1227
