Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,37.1341,37.1341,37.4590,35.8814,40.9444,37.1341,37.1341,37.4590,35.8814,40.9444
2,36.8970,36.8970,37.2781,35.7148,35.7148,37.0155,37.0155,37.3685,35.7981,38.3296
3,36.4014,36.4014,36.9068,35.2716,35.2716,36.8108,36.8108,37.2146,35.6226,37.3103
4,36.1786,36.1786,36.9600,35.1589,35.1589,36.6528,36.6528,37.1510,35.5067,36.7724
5,36.1737,36.1737,36.9697,35.3588,35.3588,36.5569,36.5569,37.1147,35.4771,36.4897
6,38.2560,38.2560,39.3339,38.7149,38.7149,36.8401,36.8401,37.4846,36.0167,36.8606
7,42.1096,42.1096,43.3388,42.8958,42.8958,37.5929,37.5929,38.3209,36.9995,37.7227
8,42.3832,42.3832,43.3191,43.5982,43.5982,38.1917,38.1917,38.9457,37.8243,38.4572
9,42.6501,42.6501,43.5124,43.9889,43.9889,38.6871,38.6871,39.4531,38.5093,39.0718
10,42.6501,42.6501,43.5047,43.9889,43.9889,39.0834,39.0834,39.8583,39.0572,39.5635
11,42.7490,42.7490,43.6440,44.0179,44.0179,39.4166,39.4166,40.2024,39.5082,39.9685
12,42.5976,42.5976,44.0275,42.5143,44.7466,39.6817,39.6817,40.5212,39.7587,40.3666
13,40.4018,40.4018,41.7538,40.8137,42.3355,39.7371,39.7371,40.6160,39.8399,40.5181
14,40.6073,40.6073,41.8264,41.2311,42.2807,39.7992,39.7992,40.7024,39.9392,40.6440
15,40.6572,40.6572,41.9238,41.2233,42.7547,39.8564,39.8564,40.7839,40.0248,40.7847
16,41.0041,41.0041,41.6206,41.3064,43.9045,39.9282,39.9282,40.8362,40.1049,40.9797
17,40.4402,40.4402,41.1963,40.2894,42.5078,39.9583,39.9583,40.8573,40.1158,41.0696
18,40.3076,40.3076,40.7833,39.8153,42.1101,39.9777,39.9777,40.8532,40.0991,41.1274
19,40.3163,40.3163,40.4489,39.6572,42.2705,39.9955,39.9955,40.8319,40.0758,41.1876
20,39.6964,39.6964,39.9638,39.0825,41.8248,39.9806,39.9806,40.7885,40.0262,41.2194
21,40.0061,40.0061,40.0950,38.8674,42.5494,39.9818,39.9818,40.7555,39.9710,41.2827
22,40.6015,40.6015,40.6561,41.1030,43.3789,40.0099,40.0099,40.7510,40.0224,41.3780
23,38.6337,38.6337,40.0313,36.1531,36.1531,39.9501,39.9501,40.7197,39.8542,41.1509
24,35.5451,35.5451,38.9493,37.1565,37.9980,39.7666,39.7666,40.6459,39.7418,41.0195
25,34.3874,34.3874,37.8603,33.8337,36.8060,39.5514,39.5514,40.5345,39.5055,40.8509
26,38.9876,38.9876,39.9987,40.4340,40.4967,39.5297,39.5297,40.5139,39.5412,40.8373
27,48.8441,48.8441,46.6915,47.8351,49.2089,39.8747,39.8747,40.7427,39.8484,41.1474
28,49.2444,49.2444,50.2418,45.5350,47.1312,40.2093,40.2093,41.0820,40.0515,41.3611
29,54.8493,54.8493,55.0242,53.8904,57.6466,40.7142,40.7142,41.5627,40.5287,41.9227
30,55.2559,55.2559,55.7193,53.0223,54.6163,41.1989,41.1989,42.0346,40.9451,42.3458
31,47.5851,47.5851,53.8737,44.2410,55.5358,41.4049,41.4049,42.4165,41.0515,42.7713
32,44.1552,44.1552,49.4794,41.0312,50.4294,41.4908,41.4908,42.6372,41.0508,43.0106
33,42.5341,42.5341,45.9667,44.9787,45.0644,41.5224,41.5224,42.7381,41.1698,43.0728
34,27.8885,27.8885,31.5669,32.1223,32.1223,41.1215,41.1215,42.4096,40.9037,42.7507
35,28.9030,28.9030,29.6347,30.5531,30.5531,40.7724,40.7724,42.0446,40.6080,42.4022
36,26.9114,26.9114,26.1870,29.6792,29.6792,40.3873,40.3873,41.6041,40.3044,42.0488
37,27.9112,27.9142,25.6103,30.3632,30.3632,40.0501,40.0502,41.1718,40.0357,41.7330
38,25.9532,25.9543,24.2686,29.0406,29.0406,39.6792,39.6793,40.7270,39.7464,41.3990
39,27.9125,27.9165,24.3984,29.0193,29.0193,39.3775,39.3777,40.3083,39.4713,41.0816
40,27.1376,27.1376,26.5144,31.3275,32.4662,39.0715,39.0717,39.9635,39.2678,40.8662
41,24.8819,24.8817,25.7732,27.4431,31.1537,38.7254,38.7256,39.6174,38.9793,40.6293
42,25.4097,25.4097,26.3578,28.4075,31.7031,38.4083,38.4085,39.3017,38.7276,40.4168
43,25.6191,25.6191,26.7932,28.3505,31.6490,38.1109,38.1111,39.0108,38.4863,40.2129
44,35.7941,35.8254,25.4581,32.7003,32.7003,38.0583,38.0591,38.7027,38.3548,40.0421
45,40.4056,40.4185,27.2377,40.2665,41.6120,38.1104,38.1116,38.4480,38.3973,40.0770
46,41.6276,41.6482,29.8311,41.0419,42.6314,38.1869,38.1885,38.2606,38.4548,40.1325
47,35.4696,35.4705,33.1847,35.5231,35.6497,38.1291,38.1306,38.1526,38.3924,40.0371
48,34.3898,34.3903,37.7652,34.5201,35.2317,38.0512,38.0527,38.1446,38.3117,39.9370
49,34.5132,34.5134,37.5181,33.5210,33.5210,37.9790,37.9805,38.1318,38.2140,39.8061
50,33.9988,33.9989,36.7453,33.2226,33.5551,37.8994,37.9008,38.1041,38.1141,39.6811
51,34.6769,34.6772,36.8619,34.0285,34.9550,37.8362,37.8376,38.0797,38.0340,39.5884
52,34.8293,34.8294,36.4346,34.5214,34.9701,37.7783,37.7798,38.0481,37.9665,39.4996
53,33.6077,33.6075,36.1808,33.4464,34.0311,37.6997,37.7011,38.0128,37.8812,39.3964
